review,sentiment
"Regigrepene i seg selv er klare og behendige , og når filmen er på sitt beste , leverer Joseph Gordon-Levitt et troverdig spill .",0
Og :,0
"En må jo godta at slutten er som den er , men for undertegnede blir den for lettvint .",1
Smelter pikehjerter,0
Finlands svar på Justin Bieber smelter unge pikehjerter verden over med sine kjærlighetslåter .,0
Nå er Isac Elliot ute med enda flere sanger av samme sort .,0
Allerede under første låt får vi slengt alle klisjeene i trynet .,1
"Banal tekst om ung kjærlighet , den klassiske trance-oppbygningen , popmelodi , autotune og finpolert produksjon .",1
"Det går fra up-beat danselåter til rolige ballader , men ingen av dem imponerer spesielt .",1
"Absolutt alle sangene handler om kjærlighet , og teksten « My heart goes bom , bom » , bom fra låten « Recklessy » er som et ekko fra 90-tallet .",1
"Vi har hørt det så mange ganger før , men vi skal ikke avskrive han helt enda .",1
"Elliot og hans team gjør tross alt jobben sin , som er å nå ut til de mellom 10 til 15 år .",0
I alle år har det vært akkurat slike låter som går rett hjem hos denne aldersgruppen .,0
De ønsker det enkelt og det er nettopp det de får her .,0
"Unntaket er låten « Engine » som viser at Elliot har et håp om en litt mer moden framtid , og inneholder spor av funky riff og noen spennende harmoniseringer .",0
"Frem til den tid kommer , skal han smelte enda flere hjerter , og dette albumet vil nok gjøre akkurat det .",0
Vi gamlinger kan bare ignorere dette albumet som en fotnote i historien .,1
Kingston HyperX 3K 240 GB SSD,0
Ny og rimeligere utgave av Kingstons SSD .,0
"Prisene på SSD skal ned , og de er definitivt på vei ned .",0
"Men produsentene vil gjerne at det skal skje raskere , slik at de kan selge mer .",0
"Samtidig gjelder det å knipe inn på kostnadene slik at de ikke tjener mindre , og da er komponentprisene et viktig element .",0
"Elektroniske komponenter prises etter mange parametre , som ytelse og kapasitet .",0
"Flashminne prises også etter levetid , hvor mange ganger minnecellene kan skrives / slettes før de er så svekket at de ikke lenger kan holde på data .",0
"Derfor er en SSD med mindre levetid et rimeligere produkt , men likevel mer enn godt nok for den bruken det er tiltenkt .",1
Vi snakker om en levetid som uansett er lenger enn de fleste andre komponentene i en PC .,0
Hvorfor 3K,0
I denne sammenhengen betyr 3K at hver enkelt celle kan skrives til 3000 ganger .,0
Men kontrolleren sammen med operativsystemet sørger for å fordele bruken og dermed levetiden jevnt over alle cellene i alle brikkene .,0
Ved 10 GB skriving hver dag gir dette en levetid på over 8 år for hele SSD-en .,0
I praksis vil dette holde i lange baner for de fleste brukere .,0
Til sammenligning vil flashminne med den lengste levetiden under samme belastning vare i over 80 år .,0
Vi kan ikke se noen grunn til å spandere ekstra for å holde på private data i flere generasjoner .,0
"For datasentraler er saken selvsagt en annen , der er også belastningen vesentlig høyere og levetiden reduseres tilsvarende .",0
"Det som betyr mest for brukerne er hastigheten , og den er ikke dårligere på 3K minne enn på 5K eller mer .",0
HyperX 3K,0
Vi testet HyperX 3K SSD-en fra Kingston levert som oppgraderingsversjon .,0
"Det betyr eske med festebrakett , eksternt kabinett til den gamle disken , Acronis programvare for overføring av data fra den gamle disken , kabler , skruer og hendig lommeverktøy .",0
Settet fungerer utmerket og gjør det enkelt å oppgradere en stasjonær eller bærbar PC .,0
"Programvaren overfører og tilpasser partisjonen etter datamengden , men du må selv fjerne unødvendige data fra originaldisken som ikke får plass på SSD-en .",1
"Med 240GB kapasitet får du ganske god plass til operativsystem og programmer , og mye data i tillegg .",0
Ytelse,0
"Kingston hevder at ytelsen ikke er dårligere på denne enn på forgjengeren , og det bekreftes av våre tester .",0
"I praksis er ytelsen identisk , forskjellene er ubetydelige for opplevelsen i daglig bruk .",0
Konklusjon,0
HyperX,0
"3K holder stand , med samme høye ytelse som forgjengeren .",0
"Det som er forandret er prisen , som har sunket dramatisk siden forgjengeren ble introdusert .",0
"Listeprisen var 3 990 kroner på første 5K utgave , mens den nye 3K har i skrivende stund en pris på litt under 2 300 kroner i butikkene .",1
Kingston HyperX 3K SSD SH103S3 240GB,0
Filmanmeldelse :,0
Eksistensialisme på norsk,0
« Mot naturen » er en lang vandring .,0
Først og fremst i en manns hode .,0
Norge .,0
Manus og regi :,0
Ole Giæver .,0
Drama / komedie .,0
11 års aldersgrense .,0
Med : Ole Giæver .,0
Mannen er helt normal .,0
Den rådende tristessen helt normal .,0
Livets stillstand overveldende normal .,0
Samlivets stivnethet sørgelig normal .,1
Den dårlige samvittigheten helt normal .,0
Og botemiddelet helt normalt for en norsk nordmann :,0
"Han søker ut i naturen , en lang fottur i fjellet en helg .",0
"For , om mulig å klare tankene .",0
"Det som ikke er normalt i Ole Giævers sorgmuntre eksistensielle ekspedisjon , er med hvilket alvor og med hvilken nøyaktighet normaliteten skildres .",0
"Nesten hele filmens dialog er snakkede tanker , temmelig ufiltrert .",0
Det er faktisk meget originalt å se så vanlige tanker konkretisert på denne måten .,0
Tenker man virkelig sånn ?,0
- tenker man .,0
Og lett rødmende må det vel innrømmes at det gjør man .,0
Av og til .,0
Det er ikke så mye å være stolt av .,1
Men sånn er det .,0
"Og blir man avslørt , kan det bli temmelig latterlig patetisk .",0
"For eksempel under en onani-seanse , bak en furu , høyt til fjells , når man tror seg alene .",0
Bekjennelseslitteratur av dette kaliber er ikke ukjent .,0
På film er det forsøk i dokumentarer av en mann som bergenseren Gunnar Hall Jensen .,0
"Litterært , for eksempel , av en Karl Over Knausgård eller en Tomas Espedal .",0
Det interessante med slike temaer er ikke først og fremst de private avsløringene .,0
"De private bekjennelsers allmenne relevans , derimot !",0
"Giævers film er , og må vel være , monoton .",1
"På et eneste , avgjørende punkt kommer en ren spillefilmsekvens inn - der livet og filmen får en avgjørende u-sving , gjennom at tankene og drømmene faktisk blir virkelighet .",0
Det blir ingen vakker drømmerealisering .,1
"Men dessverre også filmens svakeste fortellende punkt , fordi man får en plagsom følelse av avsporing fra et ellers kløktig helhetlig stykke film .",1
Likevel :,0
En film å gå ut fra med et sørgmodig / muntert smil om munn !,0
Det er ikke viljen og energien det skorter på,0
Låtene matcher ikke engasjementet på Honningbarnas andre album .,1
ALBUM :,0
Honningbarna ble kjapt en snakkis etter at de stakk av med Urørt-seieren i 2011 .,0
"Sørlandets fremadstormende punkambassadører plukket sine stemmer på høy energiføring , rappkjeftede tekster om skeivhetene i samfunnet og alternativ instrumentering .",0
"Musikalsk sett fremsto debutplaten « La Alarmane Gå » på mange måter som en slags hybrid av Turbonegro , Kaizers Orchestra og Raga Rockers .",0
I alle fall på overflaten .,0
Låtmessig holdt det ikke helt mål .,1
Det gjør det dessverre ikke denne gangen heller .,1
Noe som er ganske synd all den tid bandet er både kompetente musikere og åpenbart en ambisiøs gjeng med mye på hjertet .,0
Sånn umiddelbart kan det virke som de har lagt den mest oppkjeftede og noe gutteaktige tilnærmelsen bak seg .,0
"Åpningslåten « Dødtid » har en tung og mørk , nesten slepende funky groove under seg .",0
Ikke ulikt det Rage Against the Machine bedrev på sine siste plater .,0
"Men så er det kjapt over i det heseblesende giret , hvor det er om å gjøre å trykke flest stavelser inn i en strofe .",1
"Honningbarna har fått produsenthjelp av The Hives' knottevrider Pelle Gunnerfeldt , noe som er spesielt tydelig på i gitaravdelingen og på låter som « Velkommen Tilbake » og lyspunktet « Offerdans » .",0
Bandets største problem er at det skorter på minneverdige refreng og hooks .,1
"De har kampropene , hjertet , temperament og nok av verdensproblemer å debattere , men tonefølget mangler nyanser og knagger å henge herligheten på .",1
Det blir rett og slett for anmassende og fattig på temperaturskifter i lengden .,1
Partaj-blottere !,0
Forleden fortalte porno-tabloidene om en ungdomsfest som ble en katastrofe fordi 30.000 gjester kom .,0
Det er utrolig at noen har klart å lage en så poengfattig film som denne om et så fargerikt tema .,1
"Men "" Project X "" er virkelig som fjellklatring i Sahara .",1
""" Project X "" :",0
Amerikansk komedie .,0
2012 .,0
"1 time , 28minutter .",0
15 år .,0
Regi :,0
Nima Nourizadeh .,0
Med :,0
"Thomas Mann , Oliver Cooper , Jonathan Daniel .",0
"Jeg begriper ikke at Todd Phillips ( "" Hangover "" ) kan være produsent for dette mølet .",1
Filmen er så traumatisk fri for talenter atden ikke en gang makter å være smakløs .,1
"Fra første referanse tilHollywood-folkloren onani er regien tafatt , historien kraftløs som nattetissingog provokasjonskraften som en TV2-reportasje om sms-jenter i bare bh-en .",1
"Joda.Det finnes en del innleide anonymiteter som flasher foreløpighetene sine ibritneypoolen , men vi er ikke bare bortskjemte med hertuginne-bryster , faktiskogså så matleie når det gjelder kroppslig åpenhet at vi ville ha gjespafraværende av Shirley MacLaines hemorroider ( forrige film ) .",1
Filmen forteller om tre gymnas-geeker som iverksetterårhundrets mest ødeleggende hjemme alene-fest fordi de vil ha fløteis på pinneneller hva det nå heter i metafor-kretser fra Dropsen-segmentet .,0
"Festlighetenetar fort av , og etter en stund kan du ikke huske hvem som er hvem eller om detvar meningen at noen skulle bli kjærester her .",1
Det var det .,0
"Piker , vin og ugagn",0
« Utdrikningslaget » er en mørk komedie om overdådig usympatiske jenter .,1
FILM :,0
"De er verken flinke eller snille piker , de tre hovedpersonene i « Utdrikningslaget » .",1
De er ganske nær det motsatte .,1
Den bekmørke komedien om en jentegjengs katastrofale oppseilling før bryllupet til den ene « venninnen » vil nok bli sammenlignet med fjorårets boblende hit « Bridesmaids » .,1
"I struktur er den en feminin versjon av « The Hangover » , trendmessig en fortsettelse av kjip kvinne-komediene « Bad Teacher » og « Young Adult » .",0
Men « Utdrikningslaget » er seg selv nok .,0
"Den er mørkere , skarpere , mer sardonisk og mer marinert i selvforakt enn de foregående .",0
"Og den frontes av en overdådig usympatisk Kirsten Dunst , med stikkende blikk og sammenknepne lepper .",1
Kokain og referanser,0
"Det er Dunsts rollefigur , Regan , som reagerer med svært lett kamuflert sjokk og vantro når Becky ( Rebel Wilson ) forteller at hun er forlovet .",0
"Etterpå ringer hun rasende til resten av gjengen , den seksuelt utsvevende og dypt desillusjonerte Gena ( Lizzy Caplan ) og den imbesile partyjenta Katie ( Isla Fisher ) , for å viderebringe at det faktisk er den tykke jenta de såvidt tolererte på ungdomsskolen som skal gifte seg først .",1
"Et skjebnesvangert nachspiel ender med en spjæret brudekjole og en desperat natteferd gjennom Manhattans gater , spekket med kokain og nittitallsreferanser , for å få reparert plagget .",0
Nevrotiske og morsomme,1
"Regan , Gena og Katie har en underholdende gjennomsiktighet .",0
De henger ut av andres svakheter og klarer ikke å skjule sine egne .,0
De hånler av en verden som har beveget seg videre og som såvidt orker dem og nykkene deres .,1
"De er nevrotiske , miserable og morsomme .",1
"Og når de er umulige bare å avfeie som fuckups , er det ikke så mye fordi de er gode på bunnen - det er de kanskje , kanskje ikke - som at det er noe ekte og innsiktsfullt over portrettet av folk som innerst inne vet at de gjør dumme , stygge ting , men som alltid finner en bortforklaring .",0
Herjet skjønnhet,0
"De billedskjønne skuespillerne lar seg gjerne bade i regissør og manusforfatter Leslye Headlands hvite lys , som gjør dem harde og herjede å se på .",0
Og ingen er hardere enn Regan .,0
"Nettopp hardheten , forakten for andres følelser , gir henne en utålmodig energi , en usentimental handlekraft , som i sin tur gjør henne interessant .",0
Formidable,0
"Dunst kan gjerne nomineres til det som er av skuespillerpriser for denne rollen , skjønt det kan hende hun blir for drøy kost for amerikanske juryer med sans for tragiske heltinner .",1
"Det går seg for fint til mot slutten , dette .",1
"Regans , Genas og Katies destruktive løp er ikke slike som kan settes på rett kurs sånn helt uten videre .",1
Men de vippes opp mot femmeren for viddet og vågemotet .,0
Pride and Glory,0
"Sett det før , bedre .",1
"Korrupt purk har vært tema for mang en film , og ” Pride & Glory ” er enda en .",0
Det er dessverre ikke en spesielt god en .,0
Irriterende elementer,1
"Jeg har følelsen av å ha sett den samme historien før , bare bedre .",1
"Det er talentfulle folk foran kamera som Edward Norton , Colin Farrell , Jon Voight og Noah Emmerich .",0
"Men regissør Gavin O’ Connor , som også har skrevet manuset sammen med Joe Carnahan , får meg ikke overbevist angående historiens troverdighet .",1
Det er noen irriterende elementer i plottet som strider imot min logiske sans .,1
En sak som lukter,0
Fire politimenn blir skutt i en leilighet i et av New Yorks tvilsomme nabolag .,0
"Politisjefen setter sin egen sønn på saken , Ray Tierney ( Edward Norton ) .",0
Ray oppdager snart at saken lukter .,0
"Ledetråder leder ham tilbake til sine kollegaer , blant annet egne familiemedlemmer .",0
"Ray blir revet mellom sannheten , lojaliteten til NYPD og forholdet til sin egen familie .",0
Ikke troverdig,1
"Jeg har altså følelsen av å ha sett noe lignende før , og jeg trenger ikke gå lenger tilbake enn til ” We own the night ” eller ” Dark Blue ” for å finne bedre variasjoner av samme tema .",1
